anio,GENRE,CANTIDAD
2014,Sci-Fi,72.0
2014,Shounen,84.0
2014,Mystery,26.0
2014,School,100.0
2014,Space,18.0
2014,Super Power,23.0
2014,Magic,42.0
2014,Shoujo,44.0
2014,Cars,3.0
2014,Horror,10.0
2014,Martial Arts,15.0
2014,Parody,21.0
2014,Police,6.0
2014,Hentai,63.0
2014,Psychological,17.0
2014,Vampire,1.0
2014,Seinen,47.0
2014,Shounen Ai,7.0
2014,Game,29.0
2014,Yuri,1.0
2014,Thriller,5.0
2014,Josei,2.0
2014,Harem,27.0
2014,Shoujo Ai,5.0
2014,Yaoi,0.0
2015,Comedy,288.0
2015,Drama,71.0
2015,Kids,49.0
2015,Samurai,6.0
2015,Demons,19.0
2015,Fantasy,111.0
2015,Historical,22.0
2015,Adventure,67.0
2015,Romance,61.0
2015,Action,158.0
2015,Music,66.0
2015,Sports,23.0
2015,Military,18.0
2015,Slice of Life,113.0
2015,Supernatural,79.0
2015,Dementia,2.0
2015,Ecchi,46.0
2015,Mecha,31.0
2015,Sci-Fi,62.0
2015,Shounen,78.0
2015,Mystery,34.0
2015,School,115.0
2015,Space,11.0
2015,Super Power,26.0
2015,Magic,35.0
2015,Shoujo,32.0
2015,Cars,7.0
2015,Horror,12.0
2015,Martial Arts,7.0
2015,Parody,37.0
2015,Police,7.0
2015,Hentai,58.0
2015,Psychological,13.0
2015,Vampire,10.0
2015,Seinen,49.0
2015,Shounen Ai,2.0
2015,Game,9.0
2015,Yuri,3.0
2015,Thriller,5.0
2015,Josei,1.0
2015,Harem,30.0
2015,Shoujo Ai,9.0
2015,Yaoi,0.0
2016,Comedy,248.0
2016,Drama,70.0
2016,Kids,32.0
2016,Samurai,6.0
2016,Demons,12.0
2016,Fantasy,113.0
2016,Historical,29.0
2016,Adventure,67.0
2016,Romance,62.0
2016,Action,159.0
2016,Music,52.0
2016,Sports,34.0
2016,Military,18.0
2016,Slice of Life,81.0
2016,Supernatural,77.0
2016,Dementia,3.0
2016,Ecchi,26.0
2016,Mecha,29.0
2016,Sci-Fi,70.0
2016,Shounen,78.0
2016,Mystery,35.0
2016,School,105.0
2016,Space,17.0
2016,Super Power,16.0
2016,Magic,37.0
2016,Shoujo,35.0
2016,Cars,2.0
2016,Horror,23.0
2016,Martial Arts,4.0
2016,Parody,19.0
2016,Police,8.0
2016,Hentai,47.0
2016,Psychological,11.0
2016,Vampire,9.0
2016,Seinen,36.0
2016,Shounen Ai,6.0
2016,Game,21.0
2016,Yuri,0.0
2016,Thriller,6.0
2016,Josei,5.0
2016,Harem,17.0
2016,Shoujo Ai,0.0
2016,Yaoi,1.0
2017,Comedy,51.0
2017,Drama,26.0
2017,Kids,7.0
2017,Samurai,1.0
2017,Demons,5.0
2017,Fantasy,49.0
2017,Historical,7.0
2017,Adventure,27.0
2017,Romance,21.0
2017,Action,55.0
2017,Music,11.0
2017,Sports,6.0
2017,Military,5.0
2017,Slice of Life,15.0
2017,Supernatural,25.0
2017,Dementia,1.0
2017,Ecchi,9.0
2017,Mecha,8.0
2017,Sci-Fi,17.0
2017,Shounen,26.0
2017,Mystery,9.0
2017,School,33.0
2017,Space,3.0
2017,Super Power,10.0
2017,Magic,23.0
2017,Shoujo,6.0
2017,Cars,0.0
2017,Horror,5.0
2017,Martial Arts,1.0
2017,Parody,1.0
2017,Police,2.0
2017,Hentai,5.0
2017,Psychological,3.0
2017,Vampire,2.0
2017,Seinen,10.0
2017,Shounen Ai,1.0
2017,Game,3.0
2017,Yuri,0.0
2017,Thriller,0.0
2017,Josei,2.0
2017,Harem,4.0
2017,Shoujo Ai,1.0
2017,Yaoi,1.0
2018,Comedy,35.0
2018,Drama,12.0
2018,Kids,19.0
2018,Samurai,1.0
2018,Demons,0.0
2018,Fantasy,12.0
2018,Historical,7.0
2018,Adventure,11.0
2018,Romance,6.0
2018,Action,13.0
2018,Music,7.0
2018,Sports,1.0
2018,Military,3.0
2018,Slice of Life,9.0
2018,Supernatural,1.0
2018,Dementia,2.0
2018,Ecchi,0.0
2018,Mecha,6.0
2018,Sci-Fi,11.0
2018,Shounen,2.0
2018,Mystery,1.0
2018,School,3.0
2018,Space,3.0
2018,Super Power,2.0
2018,Magic,3.0
2018,Shoujo,4.0
2018,Cars,0.0
2018,Horror,2.0
2018,Martial Arts,1.0
2018,Parody,5.0
2018,Police,0.0
2018,Hentai,0.0
2018,Psychological,0.0
2018,Vampire,0.0
2018,Seinen,2.0
2018,Shounen Ai,0.0
2018,Game,0.0
2018,Yuri,1.0
2018,Thriller,1.0
2018,Josei,0.0
2018,Harem,0.0
2018,Shoujo Ai,0.0
2018,Yaoi,0.0
